Age,Gender,Income Level,Location,Purchase Frequency,Avg Spend (INR),Product Category,Quantity Purchased,Previous Channel,Loyalty Membership,Payment Method,Discounts Used,Time of Purchase,Seasonality,Proximity to Store (km),Delivery Time (days),Device Ownership,Internet Access,Tech Savviness,Trust Level,Current Promotions,Channel Preference
52,Female,Low,Suburban,14,409,Furniture,6,Offline,TRUE,UPI,TRUE,Afternoon,Regular,14,7,TRUE,FALSE,Medium,Low,Offline Only,Online
40,Male,Low,Rural,6,450,Electronics,6,Online,TRUE,Debit Card,FALSE,Evening,Holiday Weekend,10,6,TRUE,FALSE,Medium,High,Online Only,Offline
25,Male,High,Rural,14,127,Furniture,8,Offline,FALSE,Debit Card,TRUE,Evening,Summer Sale,8,3,TRUE,FALSE,Low,Low,Offline Only,Offline
32,Female,Low,Rural,10,499,Electronics,6,Offline,FALSE,UPI,FALSE,Morning,New Year Sale,4,2,TRUE,FALSE,High,Low,Online Only,Online
22,Female,Medium,Rural,18,687,Electronics,6,Offline,TRUE,UPI,TRUE,Afternoon,New Year Sale,14,6,TRUE,FALSE,High,High,Online Only,Offline
48,Female,Medium,Urban,5,742,Fashion,1,Offline,FALSE,Credit Card,TRUE,Evening,New Year Sale,13,7,TRUE,FALSE,High,Medium,Offline Only,Offline
41,Male,High,Suburban,15,124,Furniture,6,Online,FALSE,Debit Card,FALSE,Afternoon,New Year Sale,2,3,FALSE,TRUE,Medium,Medium,Offline Only,Online
35,Male,High,Rural,3,762,Electronics,9,Offline,FALSE,Debit Card,FALSE,Evening,Cyber Monday,5,7,TRUE,TRUE,High,Medium,Offline Only,Online
45,Female,Medium,Rural,8,765,Fashion,5,Offline,TRUE,Debit Card,FALSE,Morning,Summer Sale,6,8,FALSE,FALSE,Low,Low,Online Only,Offline
24,Female,Medium,Suburban,7,605,Electronics,7,Online,TRUE,UPI,FALSE,Evening,Holiday Weekend,10,5,FALSE,FALSE,Medium,High,Online Only,Offline
19,Male,Medium,Rural,6,804,Beauty Products,8,Offline,TRUE,Credit Card,FALSE,Morning,Regular,1,7,FALSE,TRUE,High,Low,Online Only,Online
26,Female,High,Urban,11,595,Home Appliances,2,Online,FALSE,Cash,TRUE,Morning,Black Friday,8,3,TRUE,TRUE,Medium,Low,Offline Only,Online
28,Male,High,Suburban,19,269,Beauty Products,6,Online,TRUE,Digital Wallet,TRUE,Afternoon,Cyber Monday,6,3,TRUE,TRUE,Low,Low,Offline Only,Offline
27,Female,Medium,Suburban,9,162,Beauty Products,3,Online,FALSE,Debit Card,TRUE,Afternoon,Summer Sale,14,2,FALSE,TRUE,Low,High,Offline Only,Offline
26,Male,Medium,Rural,4,389,Beauty Products,8,Online,FALSE,UPI,TRUE,Evening,Cyber Monday,11,3,TRUE,TRUE,Low,Medium,Offline Only,Online
50,Female,Low,Urban,8,972,Electronics,1,Offline,TRUE,Digital Wallet,FALSE,Afternoon,Summer Sale,4,5,FALSE,FALSE,Medium,Low,Offline Only,Offline
26,Female,High,Urban,9,337,Groceries,2,Offline,TRUE,Credit Card,TRUE,Afternoon,New Year Sale,8,4,FALSE,TRUE,Medium,Low,Online Only,Online
49,Female,Medium,Urban,8,175,Beauty Products,7,Offline,TRUE,Credit Card,TRUE,Morning,Cyber Monday,14,5,FALSE,TRUE,High,Medium,Online Only,Offline
19,Male,Low,Suburban,19,858,Groceries,2,Offline,TRUE,Digital Wallet,TRUE,Afternoon,Black Friday,5,1,TRUE,FALSE,Medium,Low,Online Only,Online
48,Male,Medium,Suburban,20,168,Home Appliances,5,Online,FALSE,Cash,FALSE,Afternoon,Holiday Weekend,1,5,FALSE,TRUE,Low,Medium,Offline Only,Online
33,Female,Medium,Urban,17,142,Furniture,1,Offline,TRUE,Debit Card,FALSE,Afternoon,Holiday Weekend,13,6,FALSE,TRUE,Medium,Low,Offline Only,Online
21,Male,Low,Suburban,10,979,Electronics,10,Online,FALSE,Digital Wallet,FALSE,Afternoon,Cyber Monday,8,2,TRUE,FALSE,Low,Low,Offline Only,Online
44,Male,High,Urban,3,287,Fashion,1,Online,TRUE,Credit Card,TRUE,Afternoon,Regular,12,7,FALSE,TRUE,Medium,Low,Online Only,Offline
27,Male,Medium,Rural,8,563,Home Appliances,7,Offline,TRUE,Digital Wallet,TRUE,Morning,Regular,7,7,FALSE,TRUE,High,Medium,Offline Only,Offline
39,Male,Low,Urban,15,810,Groceries,9,Online,FALSE,Digital Wallet,FALSE,Evening,Black Friday,5,1,FALSE,FALSE,Low,Medium,Online Only,Offline
45,Male,High,Rural,12,228,Beauty Products,6,Offline,TRUE,UPI,FALSE,Afternoon,Summer Sale,10,4,FALSE,FALSE,Medium,Low,Offline Only,Online
26,Female,High,Suburban,10,455,Beauty Products,9,Online,FALSE,Credit Card,FALSE,Evening,New Year Sale,15,2,TRUE,FALSE,Low,Medium,Online Only,Offline
37,Male,High,Suburban,20,720,Groceries,5,Offline,TRUE,Credit Card,TRUE,Evening,Holiday Weekend,11,4,TRUE,FALSE,Low,Medium,Online Only,Online
41,Female,Low,Urban,9,346,Furniture,1,Online,TRUE,Cash,FALSE,Morning,Cyber Monday,12,7,FALSE,FALSE,High,Medium,Offline Only,Offline
41,Male,Low,Suburban,10,654,Beauty Products,7,Offline,FALSE,Debit Card,FALSE,Morning,Black Friday,2,5,FALSE,TRUE,Low,Low,Offline Only,Offline
22,Male,Low,Suburban,7,610,Beauty Products,9,Offline,TRUE,UPI,FALSE,Morning,Holiday Weekend,1,2,TRUE,TRUE,Medium,High,Offline Only,Offline
27,Female,Low,Rural,20,765,Home Appliances,1,Offline,FALSE,UPI,TRUE,Afternoon,Summer Sale,1,6,FALSE,FALSE,Medium,High,Online Only,Online
26,Female,Low,Urban,6,587,Beauty Products,2,Online,FALSE,UPI,TRUE,Evening,Black Friday,14,2,TRUE,TRUE,Medium,Medium,Offline Only,Offline
50,Male,High,Urban,20,816,Beauty Products,2,Online,FALSE,UPI,FALSE,Afternoon,Regular,3,7,FALSE,FALSE,High,Low,Offline Only,Online
32,Female,Low,Urban,9,611,Beauty Products,6,Online,FALSE,UPI,TRUE,Morning,New Year Sale,11,1,FALSE,FALSE,Low,Low,Online Only,Offline
51,Male,Medium,Urban,11,517,Electronics,8,Offline,TRUE,UPI,TRUE,Evening,Black Friday,8,4,FALSE,FALSE,Medium,Medium,Online Only,Online
37,Male,High,Suburban,20,995,Beauty Products,2,Offline,FALSE,Digital Wallet,FALSE,Afternoon,Regular,6,2,TRUE,FALSE,Low,Medium,Online Only,Online
20,Female,High,Suburban,9,962,Groceries,9,Online,TRUE,Credit Card,TRUE,Evening,Black Friday,14,3,FALSE,FALSE,High,Medium,Online Only,Offline
47,Female,High,Urban,11,655,Electronics,8,Online,TRUE,Debit Card,TRUE,Afternoon,Cyber Monday,15,7,FALSE,FALSE,Low,Low,Online Only,Online
19,Male,High,Suburban,15,354,Fashion,9,Online,FALSE,UPI,TRUE,Evening,Black Friday,8,8,FALSE,FALSE,Low,Medium,Online Only,Online
42,Female,Medium,Urban,13,667,Home Appliances,4,Offline,TRUE,Cash,FALSE,Evening,New Year Sale,14,3,FALSE,FALSE,Medium,Low,Offline Only,Online
39,Female,Low,Urban,15,853,Beauty Products,6,Online,FALSE,Cash,FALSE,Evening,New Year Sale,1,1,FALSE,TRUE,High,Medium,Offline Only,Offline
18,Female,High,Suburban,11,292,Groceries,4,Online,FALSE,Cash,TRUE,Afternoon,Cyber Monday,13,8,FALSE,TRUE,Medium,Medium,Online Only,Offline
50,Female,High,Urban,10,387,Fashion,10,Online,TRUE,UPI,FALSE,Afternoon,Regular,4,7,TRUE,TRUE,Low,High,Online Only,Online
43,Female,Low,Suburban,19,232,Electronics,2,Offline,TRUE,Cash,TRUE,Evening,Regular,15,4,FALSE,TRUE,High,Medium,Online Only,Online
18,Male,Medium,Suburban,20,329,Fashion,8,Online,FALSE,Cash,TRUE,Evening,Regular,12,3,FALSE,TRUE,Low,High,Offline Only,Online
31,Male,Low,Rural,7,748,Home Appliances,1,Offline,TRUE,Credit Card,TRUE,Afternoon,New Year Sale,8,2,TRUE,FALSE,High,Low,Offline Only,Offline
48,Male,Low,Suburban,8,352,Groceries,4,Offline,FALSE,UPI,TRUE,Evening,Black Friday,3,1,TRUE,FALSE,High,Low,Offline Only,Offline
46,Female,Low,Urban,19,615,Furniture,7,Online,FALSE,Debit Card,TRUE,Evening,Black Friday,1,1,TRUE,TRUE,Medium,Medium,Online Only,Offline
37,Female,High,Urban,4,260,Groceries,7,Online,TRUE,Digital Wallet,TRUE,Afternoon,Black Friday,8,4,TRUE,TRUE,Low,Low,Online Only,Online
29,Female,Medium,Rural,4,877,Furniture,10,Offline,FALSE,Debit Card,FALSE,Evening,Black Friday,6,2,TRUE,TRUE,Medium,Medium,Offline Only,Offline
45,Male,Medium,Rural,4,567,Beauty Products,4,Offline,TRUE,Digital Wallet,FALSE,Evening,Summer Sale,8,4,FALSE,TRUE,Low,Low,Online Only,Offline
24,Male,Medium,Suburban,9,711,Beauty Products,1,Online,FALSE,Cash,FALSE,Morning,Summer Sale,3,5,FALSE,TRUE,Medium,High,Offline Only,Offline
19,Female,Low,Suburban,3,347,Fashion,6,Online,TRUE,Debit Card,FALSE,Morning,Regular,8,3,TRUE,FALSE,High,High,Online Only,Offline
20,Male,High,Suburban,15,498,Groceries,10,Offline,TRUE,Debit Card,FALSE,Morning,Holiday Weekend,10,5,TRUE,FALSE,Low,High,Online Only,Offline
26,Female,Medium,Urban,16,470,Electronics,5,Offline,TRUE,UPI,TRUE,Evening,Summer Sale,4,2,TRUE,TRUE,High,Low,Offline Only,Online
52,Male,Medium,Urban,18,1000,Electronics,5,Online,FALSE,UPI,TRUE,Afternoon,New Year Sale,4,6,FALSE,TRUE,High,Medium,Offline Only,Online
41,Male,High,Suburban,12,160,Groceries,1,Offline,FALSE,Digital Wallet,FALSE,Afternoon,New Year Sale,14,4,TRUE,TRUE,Medium,Low,Online Only,Online
43,Male,High,Urban,14,951,Beauty Products,10,Offline,FALSE,Credit Card,TRUE,Afternoon,Black Friday,9,4,TRUE,TRUE,Medium,Medium,Online Only,Offline
36,Male,Medium,Urban,3,554,Groceries,7,Online,FALSE,UPI,TRUE,Evening,Cyber Monday,13,8,TRUE,FALSE,Low,Medium,Offline Only,Offline
48,Female,Medium,Suburban,17,684,Electronics,4,Offline,TRUE,UPI,TRUE,Evening,Cyber Monday,3,3,FALSE,TRUE,Medium,High,Offline Only,Offline
46,Male,High,Urban,4,983,Groceries,4,Online,FALSE,Cash,FALSE,Morning,Holiday Weekend,15,8,FALSE,FALSE,Medium,Low,Online Only,Offline
31,Male,Medium,Rural,8,847,Beauty Products,8,Offline,FALSE,Digital Wallet,FALSE,Morning,Holiday Weekend,13,6,TRUE,FALSE,High,Medium,Online Only,Online
26,Female,Medium,Rural,19,706,Home Appliances,7,Offline,TRUE,Credit Card,FALSE,Afternoon,Summer Sale,4,8,FALSE,TRUE,Low,Medium,Online Only,Online
31,Female,Medium,Urban,18,611,Beauty Products,4,Offline,FALSE,Credit Card,TRUE,Morning,Black Friday,7,5,FALSE,FALSE,Medium,Low,Offline Only,Online
29,Female,Medium,Suburban,16,239,Beauty Products,2,Online,FALSE,Cash,FALSE,Morning,Regular,3,7,FALSE,FALSE,Low,Low,Offline Only,Online
52,Male,Medium,Rural,20,277,Groceries,9,Offline,TRUE,Digital Wallet,FALSE,Evening,New Year Sale,3,6,FALSE,TRUE,High,Medium,Offline Only,Online
22,Male,High,Rural,6,224,Furniture,3,Online,TRUE,UPI,FALSE,Afternoon,Summer Sale,9,1,TRUE,FALSE,High,Medium,Offline Only,Offline
24,Male,Low,Urban,10,870,Home Appliances,8,Online,FALSE,Debit Card,TRUE,Morning,New Year Sale,15,2,TRUE,FALSE,High,Low,Online Only,Offline
52,Female,Medium,Suburban,8,242,Beauty Products,1,Online,TRUE,Debit Card,TRUE,Morning,Holiday Weekend,3,2,FALSE,FALSE,Low,Low,Online Only,Offline
33,Female,Low,Urban,5,381,Electronics,5,Online,TRUE,Credit Card,TRUE,Afternoon,Holiday Weekend,4,4,TRUE,FALSE,Medium,High,Online Only,Online
25,Male,Low,Urban,4,860,Beauty Products,5,Online,FALSE,Credit Card,FALSE,Morning,Regular,4,1,TRUE,FALSE,High,High,Offline Only,Offline
44,Male,Low,Urban,4,601,Electronics,6,Online,FALSE,Digital Wallet,FALSE,Evening,Holiday Weekend,10,6,TRUE,TRUE,Low,Low,Online Only,Online
41,Male,High,Urban,14,683,Fashion,2,Offline,FALSE,Credit Card,TRUE,Evening,Holiday Weekend,4,1,FALSE,TRUE,High,Low,Online Only,Offline
36,Male,Medium,Urban,20,122,Electronics,9,Online,TRUE,Digital Wallet,FALSE,Evening,Regular,15,5,FALSE,TRUE,High,High,Offline Only,Online
39,Female,Low,Urban,11,231,Furniture,9,Offline,FALSE,Credit Card,TRUE,Morning,Black Friday,1,2,TRUE,TRUE,Low,High,Offline Only,Offline
21,Male,Medium,Suburban,4,518,Fashion,2,Offline,TRUE,Credit Card,TRUE,Morning,Regular,7,7,FALSE,TRUE,Low,Low,Online Only,Offline
38,Male,High,Rural,19,669,Furniture,6,Offline,TRUE,Credit Card,FALSE,Morning,Holiday Weekend,5,4,FALSE,FALSE,Medium,Medium,Online Only,Online
41,Male,High,Suburban,16,704,Electronics,4,Online,TRUE,Debit Card,TRUE,Evening,Black Friday,4,7,TRUE,TRUE,Medium,High,Offline Only,Online
51,Male,Medium,Urban,6,1000,Furniture,2,Offline,TRUE,Credit Card,TRUE,Morning,Summer Sale,3,2,FALSE,TRUE,Medium,High,Online Only,Offline
46,Female,High,Urban,8,651,Fashion,5,Offline,TRUE,Credit Card,FALSE,Afternoon,Holiday Weekend,1,3,TRUE,TRUE,Low,High,Online Only,Offline
46,Female,Medium,Urban,10,960,Electronics,7,Offline,TRUE,Cash,TRUE,Morning,Regular,2,7,TRUE,TRUE,Medium,Medium,Online Only,Online
35,Male,High,Rural,17,311,Electronics,3,Offline,FALSE,Digital Wallet,TRUE,Evening,Summer Sale,15,5,TRUE,TRUE,Low,Medium,Offline Only,Online
35,Male,Low,Rural,7,779,Furniture,3,Offline,TRUE,Credit Card,FALSE,Morning,Summer Sale,10,8,TRUE,FALSE,Medium,High,Online Only,Offline
29,Male,Medium,Suburban,11,845,Home Appliances,3,Offline,TRUE,UPI,TRUE,Afternoon,Cyber Monday,4,2,TRUE,TRUE,Low,Medium,Online Only,Online
39,Female,High,Rural,7,877,Fashion,9,Offline,TRUE,UPI,FALSE,Afternoon,Regular,13,8,TRUE,TRUE,Medium,High,Offline Only,Online
32,Female,Medium,Suburban,10,656,Fashion,10,Online,FALSE,Debit Card,TRUE,Evening,New Year Sale,2,1,FALSE,TRUE,High,Medium,Online Only,Online
34,Male,Medium,Suburban,15,808,Groceries,7,Offline,TRUE,Cash,FALSE,Morning,Regular,14,4,FALSE,TRUE,Medium,Medium,Offline Only,Offline
22,Male,High,Rural,4,447,Groceries,2,Online,TRUE,Cash,TRUE,Morning,Summer Sale,10,3,TRUE,TRUE,High,Low,Offline Only,Offline
29,Male,Low,Urban,3,634,Electronics,3,Offline,TRUE,Digital Wallet,FALSE,Afternoon,Black Friday,7,8,TRUE,TRUE,High,High,Offline Only,Offline
39,Male,Medium,Suburban,18,527,Groceries,7,Online,FALSE,Debit Card,FALSE,Afternoon,Regular,1,4,TRUE,TRUE,High,Medium,Online Only,Offline
31,Male,Low,Rural,18,258,Furniture,7,Offline,TRUE,Digital Wallet,TRUE,Afternoon,Cyber Monday,1,7,FALSE,FALSE,Low,Low,Offline Only,Online
50,Male,Low,Urban,7,230,Home Appliances,5,Online,FALSE,Cash,TRUE,Evening,Black Friday,8,8,FALSE,FALSE,Low,High,Offline Only,Online
39,Male,High,Suburban,13,758,Beauty Products,3,Online,FALSE,Credit Card,FALSE,Evening,New Year Sale,3,6,FALSE,FALSE,High,High,Online Only,Online
23,Female,Low,Suburban,20,843,Beauty Products,10,Online,FALSE,Debit Card,FALSE,Evening,Summer Sale,12,8,TRUE,FALSE,High,Low,Online Only,Online
18,Male,High,Urban,10,643,Fashion,1,Offline,TRUE,UPI,FALSE,Afternoon,Cyber Monday,4,6,TRUE,FALSE,Low,Low,Online Only,Offline
34,Male,Medium,Urban,10,109,Fashion,3,Online,FALSE,Credit Card,TRUE,Morning,Summer Sale,13,5,TRUE,FALSE,High,Medium,Offline Only,Offline
31,Male,High,Suburban,8,674,Groceries,5,Online,TRUE,Digital Wallet,FALSE,Evening,Black Friday,4,3,TRUE,FALSE,High,High,Offline Only,Offline
20,Male,Medium,Rural,8,165,Groceries,6,Offline,FALSE,Credit Card,FALSE,Morning,Black Friday,3,6,FALSE,TRUE,High,Medium,Online Only,Offline
19,Female,Low,Rural,12,269,Groceries,10,Offline,FALSE,Debit Card,TRUE,Morning,Holiday Weekend,4,3,TRUE,FALSE,Medium,Medium,Offline Only,Offline
51,Female,Medium,Urban,8,989,Home Appliances,4,Offline,TRUE,Digital Wallet,TRUE,Evening,Cyber Monday,15,4,TRUE,FALSE,High,Medium,Offline Only,Online
40,Female,High,Urban,8,809,Beauty Products,6,Offline,FALSE,Credit Card,TRUE,Morning,Cyber Monday,11,1,TRUE,TRUE,High,Low,Online Only,Offline
42,Female,Medium,Rural,20,293,Fashion,5,Offline,TRUE,Debit Card,TRUE,Morning,Cyber Monday,14,1,TRUE,TRUE,High,Low,Offline Only,Offline
52,Female,High,Urban,12,339,Fashion,1,Offline,TRUE,Credit Card,TRUE,Afternoon,Holiday Weekend,7,8,FALSE,TRUE,High,Medium,Online Only,Offline
22,Female,Low,Suburban,16,571,Home Appliances,1,Online,TRUE,Debit Card,FALSE,Afternoon,Holiday Weekend,14,7,FALSE,FALSE,Medium,Medium,Online Only,Offline
46,Female,High,Rural,7,789,Home Appliances,1,Offline,TRUE,Cash,TRUE,Afternoon,Regular,4,8,TRUE,TRUE,Medium,High,Offline Only,Offline
48,Male,Medium,Rural,7,920,Groceries,5,Online,TRUE,Cash,FALSE,Afternoon,Summer Sale,10,2,FALSE,TRUE,High,Low,Offline Only,Offline
20,Female,Low,Suburban,20,398,Home Appliances,2,Online,TRUE,Digital Wallet,FALSE,Afternoon,Regular,1,4,TRUE,TRUE,High,High,Online Only,Online
30,Female,Low,Urban,9,231,Home Appliances,3,Offline,FALSE,Debit Card,FALSE,Afternoon,Holiday Weekend,1,5,TRUE,FALSE,High,Low,Online Only,Online
18,Female,High,Urban,17,682,Groceries,7,Online,FALSE,UPI,FALSE,Morning,Holiday Weekend,4,8,FALSE,TRUE,Low,Medium,Online Only,Offline
48,Female,Medium,Suburban,14,953,Electronics,9,Online,FALSE,UPI,TRUE,Morning,Black Friday,13,5,TRUE,TRUE,Low,Medium,Offline Only,Offline
48,Female,Low,Urban,9,610,Furniture,3,Online,TRUE,UPI,TRUE,Evening,Regular,3,3,FALSE,TRUE,High,Medium,Offline Only,Offline
21,Male,Medium,Rural,15,822,Fashion,6,Offline,TRUE,Credit Card,FALSE,Morning,Cyber Monday,14,7,TRUE,TRUE,Low,Medium,Offline Only,Offline
30,Female,High,Rural,11,146,Groceries,3,Online,FALSE,Debit Card,TRUE,Afternoon,Cyber Monday,10,1,FALSE,TRUE,Low,Low,Online Only,Offline
45,Female,Medium,Suburban,6,426,Home Appliances,7,Online,TRUE,Digital Wallet,FALSE,Afternoon,Summer Sale,4,2,TRUE,TRUE,Medium,High,Offline Only,Offline
49,Male,Medium,Rural,14,215,Beauty Products,9,Offline,FALSE,Digital Wallet,FALSE,Afternoon,Holiday Weekend,12,1,TRUE,TRUE,Medium,High,Online Only,Online
32,Female,Low,Suburban,4,495,Beauty Products,2,Online,FALSE,Credit Card,TRUE,Afternoon,Regular,10,8,FALSE,FALSE,Low,Medium,Online Only,Online
51,Female,Medium,Suburban,5,960,Furniture,8,Online,FALSE,Credit Card,FALSE,Evening,New Year Sale,5,8,FALSE,TRUE,High,Medium,Online Only,Offline
29,Female,Medium,Rural,4,849,Home Appliances,3,Online,TRUE,Credit Card,TRUE,Evening,Regular,14,3,TRUE,TRUE,High,Low,Online Only,Offline
47,Female,Medium,Urban,20,274,Furniture,1,Offline,TRUE,Digital Wallet,TRUE,Afternoon,Summer Sale,4,2,TRUE,TRUE,Medium,Low,Offline Only,Online
34,Male,Low,Suburban,8,156,Home Appliances,10,Offline,TRUE,UPI,TRUE,Afternoon,Summer Sale,15,6,TRUE,TRUE,High,Medium,Offline Only,Offline
29,Male,High,Rural,6,685,Home Appliances,1,Offline,FALSE,Credit Card,FALSE,Evening,Holiday Weekend,2,6,TRUE,TRUE,Medium,Low,Online Only,Offline
50,Male,Low,Urban,10,803,Beauty Products,7,Offline,FALSE,Debit Card,TRUE,Evening,Summer Sale,6,4,TRUE,TRUE,Medium,Medium,Offline Only,Offline
19,Female,Medium,Urban,5,292,Furniture,6,Offline,TRUE,Cash,FALSE,Evening,Holiday Weekend,11,2,FALSE,FALSE,Medium,Medium,Offline Only,Offline
32,Female,Medium,Rural,15,209,Fashion,2,Online,TRUE,UPI,FALSE,Evening,Summer Sale,14,7,TRUE,TRUE,Medium,High,Offline Only,Online
44,Female,Low,Suburban,11,925,Electronics,5,Online,TRUE,Credit Card,TRUE,Evening,Summer Sale,8,4,TRUE,FALSE,High,High,Online Only,Offline
35,Female,Low,Urban,3,493,Electronics,10,Offline,TRUE,Debit Card,TRUE,Afternoon,Regular,10,4,FALSE,FALSE,Low,Low,Offline Only,Offline
18,Female,Low,Suburban,15,307,Fashion,2,Online,TRUE,Digital Wallet,TRUE,Evening,Regular,10,2,FALSE,TRUE,Low,High,Online Only,Online
29,Female,Medium,Rural,18,203,Fashion,1,Offline,TRUE,Cash,TRUE,Afternoon,Summer Sale,15,4,FALSE,FALSE,Medium,Medium,Online Only,Online
22,Male,Low,Urban,11,487,Home Appliances,3,Online,FALSE,Digital Wallet,TRUE,Afternoon,New Year Sale,10,8,FALSE,FALSE,Low,Low,Offline Only,Online
23,Female,Low,Rural,4,178,Beauty Products,6,Offline,FALSE,Digital Wallet,TRUE,Morning,Cyber Monday,4,6,FALSE,FALSE,High,Low,Online Only,Online
45,Male,Medium,Rural,8,347,Groceries,9,Online,FALSE,Credit Card,TRUE,Afternoon,Summer Sale,6,6,FALSE,TRUE,Low,Medium,Offline Only,Offline
31,Female,High,Suburban,7,832,Beauty Products,3,Online,FALSE,Digital Wallet,TRUE,Morning,Summer Sale,14,8,TRUE,FALSE,Low,High,Online Only,Offline
46,Male,Medium,Rural,11,223,Electronics,10,Online,FALSE,Debit Card,TRUE,Evening,New Year Sale,8,7,TRUE,FALSE,Low,Low,Online Only,Online
18,Female,Low,Rural,16,287,Electronics,3,Offline,FALSE,Debit Card,TRUE,Afternoon,Summer Sale,2,7,FALSE,FALSE,High,Medium,Online Only,Offline
47,Male,Low,Rural,20,395,Furniture,6,Offline,FALSE,Digital Wallet,FALSE,Afternoon,Holiday Weekend,10,5,FALSE,TRUE,Low,Medium,Offline Only,Offline
41,Female,Medium,Rural,5,540,Groceries,4,Online,FALSE,Credit Card,TRUE,Evening,Cyber Monday,7,5,FALSE,TRUE,High,High,Online Only,Offline
43,Female,Low,Rural,15,832,Groceries,9,Offline,FALSE,UPI,FALSE,Evening,Holiday Weekend,13,4,FALSE,FALSE,High,Low,Offline Only,Online
47,Male,Low,Rural,15,254,Electronics,9,Offline,FALSE,Debit Card,FALSE,Afternoon,Black Friday,11,8,FALSE,TRUE,High,High,Online Only,Online
24,Female,Low,Suburban,10,371,Groceries,7,Online,FALSE,Credit Card,FALSE,Evening,Black Friday,12,7,FALSE,TRUE,Medium,High,Offline Only,Offline
40,Female,Medium,Urban,19,986,Fashion,4,Offline,TRUE,Debit Card,FALSE,Evening,Summer Sale,13,1,TRUE,FALSE,High,Low,Offline Only,Online
47,Male,Medium,Suburban,10,883,Beauty Products,2,Online,FALSE,Debit Card,TRUE,Afternoon,Holiday Weekend,10,6,TRUE,FALSE,High,Medium,Online Only,Online
18,Female,High,Urban,4,840,Groceries,10,Online,TRUE,Credit Card,FALSE,Morning,Summer Sale,14,2,FALSE,TRUE,Medium,High,Online Only,Online
33,Female,Medium,Rural,10,576,Furniture,3,Online,FALSE,Cash,FALSE,Afternoon,Holiday Weekend,2,7,TRUE,FALSE,Low,High,Offline Only,Offline
36,Male,Medium,Urban,6,882,Home Appliances,5,Offline,FALSE,Credit Card,TRUE,Morning,Holiday Weekend,3,6,TRUE,TRUE,Low,High,Offline Only,Online
27,Female,Low,Rural,18,185,Beauty Products,5,Offline,TRUE,Cash,TRUE,Morning,Black Friday,2,6,FALSE,TRUE,High,Low,Online Only,Offline
30,Female,Medium,Rural,10,542,Fashion,7,Online,FALSE,UPI,TRUE,Morning,Regular,13,8,TRUE,FALSE,Medium,Medium,Online Only,Online
20,Female,Medium,Suburban,15,494,Home Appliances,10,Online,TRUE,Digital Wallet,FALSE,Evening,Cyber Monday,10,1,TRUE,FALSE,Medium,Medium,Offline Only,Offline
23,Female,High,Urban,9,931,Beauty Products,1,Offline,TRUE,Digital Wallet,FALSE,Morning,Summer Sale,4,5,FALSE,FALSE,High,Medium,Offline Only,Offline
18,Female,Medium,Rural,13,198,Furniture,5,Offline,FALSE,Digital Wallet,TRUE,Morning,New Year Sale,8,1,FALSE,FALSE,Medium,High,Online Only,Online
23,Male,High,Suburban,8,614,Groceries,9,Online,FALSE,Cash,FALSE,Morning,Black Friday,10,6,TRUE,FALSE,Low,Medium,Online Only,Offline
25,Male,High,Rural,10,224,Furniture,4,Online,FALSE,Credit Card,FALSE,Morning,Summer Sale,4,7,TRUE,TRUE,Low,Medium,Offline Only,Online
29,Male,Medium,Suburban,8,514,Electronics,5,Online,FALSE,Credit Card,TRUE,Morning,Holiday Weekend,13,6,FALSE,TRUE,Medium,Medium,Online Only,Offline
45,Female,Medium,Suburban,12,425,Electronics,4,Online,TRUE,Cash,TRUE,Morning,Holiday Weekend,8,4,FALSE,TRUE,High,Low,Online Only,Online
31,Male,High,Rural,17,311,Home Appliances,7,Offline,TRUE,Debit Card,FALSE,Evening,Summer Sale,7,2,TRUE,TRUE,Low,Medium,Offline Only,Offline
24,Female,High,Rural,11,508,Groceries,6,Online,TRUE,Debit Card,TRUE,Morning,Holiday Weekend,9,1,FALSE,FALSE,Medium,Low,Offline Only,Online
24,Female,High,Urban,20,485,Beauty Products,3,Offline,TRUE,Digital Wallet,FALSE,Evening,Summer Sale,1,2,TRUE,TRUE,Low,Medium,Online Only,Online
51,Male,Medium,Urban,14,924,Electronics,7,Offline,FALSE,Digital Wallet,FALSE,Morning,Summer Sale,7,5,FALSE,TRUE,Medium,Low,Offline Only,Online
23,Female,High,Rural,8,318,Home Appliances,9,Offline,TRUE,Digital Wallet,TRUE,Evening,New Year Sale,15,5,FALSE,TRUE,Medium,High,Offline Only,Online
45,Male,High,Rural,7,909,Beauty Products,7,Offline,FALSE,UPI,FALSE,Evening,Holiday Weekend,12,6,TRUE,FALSE,Low,High,Online Only,Offline
26,Female,High,Suburban,3,161,Home Appliances,5,Online,FALSE,Credit Card,FALSE,Afternoon,New Year Sale,1,8,FALSE,FALSE,Low,High,Offline Only,Offline
52,Male,Medium,Rural,14,935,Beauty Products,9,Offline,FALSE,Credit Card,FALSE,Morning,Regular,9,5,FALSE,FALSE,Medium,Low,Online Only,Online
28,Female,Low,Suburban,6,191,Fashion,4,Online,FALSE,UPI,FALSE,Morning,New Year Sale,10,6,TRUE,FALSE,Low,Low,Offline Only,Offline
27,Female,Medium,Rural,6,309,Furniture,5,Offline,FALSE,Cash,TRUE,Afternoon,Summer Sale,14,3,TRUE,FALSE,High,Low,Offline Only,Offline
